locationId,location,parameter,value,dateUtc,dateLocal,unit,latitude,longitude,country,city,isMobile,isAnalysis,entity,sensorType
228663,"LESBreathe2","pm1",6.2137931034482765,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","humidity",41.758620689655174,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","%",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um050",0.003103448275862069,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um010",0.5879310344827585,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm25",9.293103448275865,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um025",0.03586206896551726,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1030.524827586207,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",12.479310344827585,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",47.3448275862069,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm10",10.120689655172415,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm1",5.951851851851852,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",3.3270370370370363,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1030.3022222222223,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm10",9.392592592592592,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",47.851851851851855,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um010",0.5429629629629629,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um025",0.03000000000000001,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","humidity",41.22222222222222,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","%",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",12.029259259259257,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um050",0.0011111111111111111,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm25",8.733333333333333,"2023-12-13T10:00:00+00:00","2023-12-13T05:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1030.3449999999998,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm1",7.060000000000001,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",48,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um010",0.685,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm25",10.506666666666668,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um025",0.04566666666666668,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",3.9426666666666663,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0.001,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um050",0.006,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm10",11.526666666666666,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","humidity",41.766666666666666,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","%",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",14.209666666666667,"2023-12-13T09:00:00+00:00","2023-12-13T04:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","humidity",40.17857142857143,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","%",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um010",0.5378571428571429,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm10",9.317857142857141,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm1",5.828571428571428,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1030.5249999999999,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",3.2528571428571427,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um025",0.031071428571428583,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
